DateTime,AddedIPs,RemovedIPs
1531005256,1,0
1531008959,19,1
1531012530,2,0
1531016128,0,1
1531019654,1,17
1531023328,0,1
1531026914,1,1
1531030510,0,1
1531034078,1,0
1531037704,1,0
1531044910,1,1
1531048532,1,0
1531052118,1,1
1531055742,1,2
1531059334,1,1
1531062926,3,1
1531066534,1,1
1531070129,0,1
1531073714,1,2
1531077334,0,1
1531080928,1,1
1531084522,1,0
1531088117,0,1
1531091726,0,1
1531095586,13,1
1531106125,1,17
1531109749,1,0
1531113317,1,1
1531116947,0,1
1531127692,0,1
1531131323,1,0
1531138546,1,1
1531142143,1,1
1531145751,1,0
1531152929,0,1
1531156488,0,1
1531163685,4,0
1531170937,0,1
1531174510,1,0
1531178153,0,4
1531181909,22,0
1531185327,8,1
1531192495,0,22
1531196116,0,4
1531199705,4,0
1531203310,4,0
1531210460,0,4
1531217659,4,8
1531221317,4,0
1531224917,4,0
1531228515,4,0
1531232117,1,8
1531235696,4,0
1531239309,1,0
1531242916,1,4
1531246216,5,4
1531249799,2,1
1531253423,5,1
1531257015,0,1
1531260585,1,5
1531264189,1,1
1531267808,20,4
1531271412,0,1
1531274990,1,5
1531278612,1,20
1531282211,1,0
1531285802,1,1
1531289392,0,1
1531293015,1,1
1531296596,1,1
1531300199,1,0
1531303786,0,1
1531307406,1,1
1531311012,1,1
1531314596,1,0
1531318202,1,1
1531321829,1,1
1531325406,0,1
1531329004,1,1
1531332604,1,1
1531336226,1,0
1531339810,0,1
1531343418,1,1
1531346989,1,1
1531350622,1,0
1531354219,12,1
1531357801,1,1
1531361402,0,1
1531365025,1,11
1531368580,1,1
1531379413,0,1
1531397414,1,0
1531411807,0,1
1531415408,1,0
1531419008,1,0
1531422586,0,1
1531426201,1,1
1531429810,0,1
1531433402,1,0
1531436989,1,1
1531440615,25,0
1531444190,0,1
1531447777,1,0
1531451408,0,19
1531455009,0,3
1531458606,1,0
1531462208,1,1
1531465801,1,0
1531469395,0,1
1531472991,1,1
1531476596,0,1
1531480193,1,1
1531483789,1,0
1531487732,1,0
1531491441,0,1
1531498196,1,0
1531501795,0,1
1531505389,1,1
1531516216,1,0
1531519798,0,1
1531526973,12,0
1531530610,2,0
1531534190,2,0
1531537793,0,16
1531541370,1,3
1531544983,0,1
1531548597,1,1
1531552186,0,1
1531555785,2,1
1531559388,2,1
1531563001,2,1
1531566577,1,2
1531570179,0,1
1531573779,1,2
1531577405,1,1
1531580974,2,2
1531584586,0,1
1531588199,2,1
1531591775,3,0
1531595367,1,1
1531598979,1,1
1531602584,1,1
1531606179,1,2
1531609784,2,1
1531613372,7,2
1531616993,1,2
1531620565,0,2
1531624176,2,14
1531627793,0,1
1531631377,1,1
1531634990,1,1
1531638575,2,2
1531642192,1,1
1531649374,2,1
1531652991,2,1
1531656584,0,2
1531660191,0,1
1531663756,1,1
1531667379,2,1
1531670992,2,1
1531674578,0,1
1531678188,1,0
1531681770,2,2
1531685378,1,1
1531688984,0,1
1531692589,1,0
1531696180,1,1
1531699811,19,1
1531703363,2,2
1531706963,2,1
1531710596,3,23
1531714159,0,4
1531721366,1,1
1531724982,0,1
1531728562,0,1
1531732152,1,0
1531735773,1,1
1531739377,1,4
1531742961,2,1
1531746578,2,0
1531750167,2,2
1531753773,0,1
1531757364,0,1
1531760966,0,1
1531764580,1,0
1531768174,1,0
1531771773,2,2
1531775379,2,1
1531778963,1,1
1531782586,1,1
1531786190,14,2
1531789774,1,2
1531793405,0,2
1531796977,0,14
1531811383,0,1
1531872566,19,0
1531876198,5,0
1531879793,1,0
1531883389,1,9
1531887000,0,2
1531890605,1,2
1531897777,0,1
1531901389,0,2
1531904987,1,1
1531908604,1,0
1531912186,1,0
1531915791,1,1
1531919395,0,2
1531922997,1,1
1531930182,1,0
1531933782,1,1
1531937392,1,0
1531941010,1,1
1531944582,0,1
1531948194,1,1
1531951778,1,0
1531955395,0,1
1531959038,35,1
1531966184,1,1
1531969807,1,16
1531973400,1,0
1531976995,1,1
1531980587,0,1
1531987798,1,0
1531991398,1,0
1531994996,0,1
1531998590,0,1
1532002202,1,0
1532009393,1,1
1532012996,0,1
1532016592,1,1
1532020191,0,1
1532023802,1,0
1532030997,1,0
1532034608,1,1
1532038208,1,1
1532041784,0,1
1532045421,14,0
1532049009,2,0
1532052608,0,2
1532056203,1,16
1532059799,1,1
1532074204,1,1
1532077803,1,1
1532081381,1,0
1532085012,0,1
1532088603,1,1
1532092201,1,1
1532095800,1,1
1532099384,0,1
1532106604,2,0
1532110178,1,1
1532113803,1,1
1532117386,0,1
1532120989,1,1
1532124591,1,1
1532128210,1,0
1532131885,12,0
1532135466,1,1
1532138977,1,2
1532142616,0,18
1532149877,1,0
1532157008,1,1
1532160613,1,0
1532164184,1,1
1532167823,0,1
1532175001,1,1
1532178614,1,0
1532185804,0,1
1532189389,0,1
1532196606,1,0
1532200207,1,1
1532207395,1,1
1532211004,1,1
1532214597,1,0
1532218204,19,1
1532221799,1,0
1532225388,2,0
1532228997,2,33
1532232587,1,2
1532236197,0,1
1532239784,1,1
1532243379,0,1
1532246989,1,1
1532250602,1,0
1532254182,1,1
1532257793,1,1
1532261394,1,1
1532264997,1,2
1532268572,1,1
1532272198,0,1
1532275796,1,0
1532279392,1,0
1532282991,2,0
1532286596,1,2
1532290182,1,0
1532293771,1,2
1532297401,1,2
1532301008,1,2
1532304605,28,1
1532308158,8,1
1532311785,9,1
1532315359,6,14
1532318962,7,8
1532322571,3,8
1532326183,2,6
1532329772,7,5
1532333377,10,5
1532336990,2,2
1532340568,5,9
1532344179,2,1
1532347759,9,9
1532351374,9,0
1532354964,9,8
1532358573,8,8
1532362173,4,9
1532365778,8,9
1532369366,2,10
1532372970,8,3
1532376558,9,2
1532380182,0,7
1532383757,9,9
1532387374,4,9
1532390958,17,1
1532394587,11,8
1532398178,1,2
1532401762,1,14
1532405348,4,10
1532408965,2,0
1532412571,5,2
1532416175,2,4
1532419764,9,2
1532423356,6,6
1532426978,9,8
1532430563,9,9
1532434182,2,1
1532437763,0,6
1532441369,8,9
1532444973,9,7
1532448573,5,2
1532452159,4,9
1532455778,9,8
1532459370,5,2
1532463050,8,7
1532466563,2,2
1532470170,1,6
1532473792,5,9
1532477379,22,0
1532481062,4,4
1532484650,0,1
1532488186,6,26
1532491802,4,7
1532495371,4,8
1532498986,8,3
1532502587,8,8
1532506179,0,2
1532509780,1,3
1532513380,1,8
