DateTime,AddedIPs,RemovedIPs
1530700252,2,0
1530706378,1,0
1530710270,1,0
1530712415,0,2
1530714451,0,1
1530720755,3,0
1530724593,1,0
1530728897,0,1
1530731789,1,1
1530733725,1,0
1530737548,2,0
1530739503,1,1
1530745351,1,0
1530752902,1,0
1530754814,0,2
1530756736,1,1
1530758672,1,1
1530760824,1,0
1530762738,0,1
1530764669,2,3
1530771393,1,0
1530773313,0,1
1530775272,1,0
1530777148,0,2
1530779057,0,3
1530781028,2,0
1530784890,1,1
1530786742,0,1
1530790842,2,0
1530792753,1,1
1530796596,2,1
1530798522,1,0
1530802360,1,0
1530804276,1,0
1530806200,0,1
1530808100,0,1
1530810993,0,1
1530816738,0,2
1530820586,0,1
1530822754,0,1
1530825319,0,2
1530831180,1,1
1530837174,1,0
1530839073,0,1
1530840990,1,0
1530842906,0,1
1530844837,1,1
1530846767,1,0
1530848672,1,1
1530852501,0,2
1530858262,0,1
1530860189,0,1
1530862118,2,0
1530864076,1,0
1530867892,0,2
1530869812,1,0
1530871959,0,1
1530877967,0,2
1530884580,1,1
1530886580,0,1
1530888917,0,1
1530890903,0,1
1530900530,1,0
1530906298,1,1
1530908191,1,0
1530910099,0,1
1530917792,0,1
1530923562,0,1
1530927400,0,1
1530931217,0,1
1530933150,0,1
1530935094,0,1
1530947792,0,1
1530949705,0,2
1530955479,0,1
1530964091,2,0
1530968194,4,0
1530975065,1,0
1530983062,0,1
1530984993,2,0
1530986932,0,1
1530988814,1,0
1530990761,1,0
1530992701,0,1
1530994592,0,1
1531030601,1,0
1531042097,2,0
1531050032,0,2
1531053859,0,4
1531055803,1,0
1531060250,1,0
1531062278,0,1
1531070306,0,2
1531076508,0,1
1531078344,0,1
1531082183,2,0
1531084343,1,0
1531095389,2,0
1531105464,2,0
1531109320,1,0
1531113407,1,0
1531115307,1,1
1531127798,0,2
1531131711,1,0
1531139548,1,0
1531141492,0,1
1531147231,0,1
1531156820,1,0
1531169408,0,1
1531173150,1,0
1531175069,1,1
1531177015,0,1
1531179158,1,1
1531181063,0,1
1531184932,1,0
1531192592,0,2
1531194508,0,1
1531196423,1,0
1531198576,0,1
1531200494,0,1
1531202497,2,0
1531206261,1,0
1531215854,1,0
1531217797,0,1
1531221628,1,0
1531225470,0,1
1531227370,1,0
1531239195,1,0
1531242992,0,1
1531244899,1,0
1531246815,1,0
1531258352,2,1
1531260284,0,1
1531264127,0,1
1531267967,1,0
1531271782,2,1
1531273710,1,0
1531275629,1,0
1531283561,0,1
1531285728,1,0
1531289546,0,2
1531293413,0,1
1531301064,0,1
1531306898,0,1
1531314511,0,1
1531318364,1,0
1531324110,0,1
1531329375,1,0
1531331303,0,1
1531333217,0,1
1531337328,1,0
1531341142,1,0
1531343232,1,0
1531345208,0,2
1531355050,1,1
1531358189,0,2
1531360099,0,1
1531362018,0,1
1531363980,1,0
1531372635,1,1
1531374509,1,0
1531376441,1,0
1531378405,3,0
1531387946,1,0
1531403313,0,1
1531415787,0,1
1531419864,1,0
1531421772,0,1
1531427561,0,1
1531429465,2,1
1531431372,1,0
1531436200,2,0
1531441937,1,1
1531451559,0,1
1531459485,0,1
1531462607,0,2
1531464498,0,3
1531474108,0,1
1531489467,1,0
1531491650,1,0
1531501299,1,0
1531506996,1,1
1531510813,1,0
1531514669,0,1
1531516590,3818,8
1531520426,82,0
1531524262,1,0
1531536806,1,0
1531556947,1,0
1531567046,1,0
1531573044,1,0
1531597734,1,0
1531599654,1,0
1531622492,1,0
1531628462,1,0
1531648399,1,0
1531663007,1,0
1531679335,1,0
1531740542,1,0
1531750366,1,0
1531770026,1,0
1531803866,1,0
1531819023,1,0
1531820922,1,0
1531822883,1,0
1531835548,1,0
1531865563,0,3915
1531867464,1,0
1531869380,1,0
1531888596,1,0
1531890502,0,1
1531894362,1,0
1531905856,0,2
1531907795,1,0
1531909691,1,1
1531921213,0,1
1531925053,1,0
1531932752,1,0
1531950341,0,2
1531954114,0,1
1531956053,0,1
1531971387,1,0
1531975486,2,1
1531977418,1,0
1531981267,0,1
1531983334,1,0
1531987256,1,0
1531994912,0,1
1531996867,0,1
1532012185,1,1
1532019906,0,1
1532027452,1,0
1532029453,1,0
1532037402,1,0
1532039322,1,0
1532041229,1,0
1532043070,1,0
1532045340,1,0
1532053218,1,0
1532059008,0,1
1532061152,0,2
1532063089,1,1
1532070764,0,1
1532072670,0,1
1532074585,1,0
1532076503,1,0
1532088060,1,0
1532091881,2,0
1532099559,2,0
1532107240,1,0
1532109161,1,0
1532111061,0,1
1532112996,0,1
1532114892,1,0
1532116880,0,1
1532120673,1,0
1532122659,1,0
1532124508,1,2
1532126424,1,1
1532128593,0,1
1532132423,1,1
1532140100,0,1
1532150199,0,1
1532152135,1,0
1532154019,1,0
1532159830,0,1
1532163913,0,1
1532165786,1,0
1532171595,1,0
1532175457,0,1
1532177305,0,2
1532186972,0,2
1532192667,0,1
1532196511,0,1
1532200599,0,1
1532208494,0,1
1532210430,0,2
1532212355,0,1
1532218363,1,0
1532220265,1,1
1532222201,1,0
1532226038,1,0
1532239725,1,1
1532241622,1,1
1532251473,1,0
1532253378,0,1
1532255444,1,0
1532259377,0,1
1532272820,1,0
1532290392,1,0
1532294208,1,0
1532305957,0,1
1532307873,0,1
1532309794,0,1
1532311737,0,1
1532325137,0,1
1532327112,0,1
1532334754,2,0
1532336657,0,1
1532338582,1,0
1532341421,1,1
1532345314,1,0
1532352982,1,0
1532357065,1,0
1532359000,0,1
1532374576,1,0
1532376686,0,1
1532379761,0,1
1532383974,1,0
1532389711,2,0
1532399326,1,0
1532403146,1,0
1532416821,1,0
1532420662,0,2
1532422884,1,0
1532426675,0,1
1532432413,0,1
1532434371,1,0
1532438199,0,1
1532442261,0,1
1532451864,2,0
1532453790,1,0
1532455709,1,0
1532461721,0,1
1532469393,0,1
1532473308,0,1
1532475149,0,2
1532488582,1,0
1532490500,1,1
1532502258,0,1
1532509949,1,1
